ID,Name,Image,Url,Review count,Category,Rating,Price,Latitude,Longitude,Address,City,State,Country,Phone,Review
tiSDprSVuesljC8b0aS64A,Wolfes Lunch,https://s3-media3.fl.yelpcdn.com/bphoto/_OaI-pBgEpIausHmzarjVA/o.jpg,https://www.yelp.com/biz/wolfes-lunch-san-francisco?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,127,Japanese,4.0,$,37.7663780003786,-122.39863269031,1220 16th St,San Francisco,CA,US,(415) 621-3684,"[""I've passed by this standalone lunch room numerous times but never ventured in until quite recently. The building has been a diner since 1948 and passed..."", ""Those who knew Art's breakfast or this mom & pop place on New Montgomery corner, they were serving bulgogi to' go or dine in.  It's nice to find another..."", ""I'm biased. Seems old Korean families have made dinners in the Bay Area a thing & I love it. Brogoggi & eggs anyone?  There is Arts Cafe in the Sunset and...""]"
I8T8aoAsFQYwQiRvLBayFA,Il Casaro Pizzeria & Mozzarella Bar - North Beach,https://s3-media4.fl.yelpcdn.com/bphoto/ef3tF8ogJIycWxOd9cKCsw/o.jpg,https://www.yelp.com/biz/il-casaro-pizzeria-and-mozzarella-bar-north-beach-san-francisco?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,1515,Italian,4.5,$$,37.79852,-122.40739,348 Columbus Ave,San Francisco,CA,US,(415) 677-9455,"['Great food! I got the chimichanga with carnitas and all the toppings, definitely enough for two people to share.\nThe drinks were very tasty & they also give...', 'Food is really good, highly recommend to any italian food fans. Only complaint is that the food is a bit pricey, but very much worth the price.', ""Tldr-Long wait for tables is worth fast service and melt in your mouth, creamy burrata. If you're a fan of spicy ask for the spice condiments (pic here)....""]"
JwbyzqL33R4oRk5-ymubYg,JJamPPong,https://s3-media1.fl.yelpcdn.com/bphoto/P1M4Hmgufg2N6vKOzWiNbg/o.jpg,https://www.yelp.com/biz/jjamppong-san-francisco-4?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,116,Chinese,5.0,$$,37.71467,-122.4423,5249 Mission St,San Francisco,CA,US,(415) 347-7412,"[""To go only temporarily, due to equipment broken .\nThis restaurant's food is delicious and pretty big portion. Price is reasonable. Shrimp fry rice is the..."", ""I was looking on Yelp where to eat in the area and stumbled upon this restaurant on Yelp. When I first came here they've been open about 4 months and I have..."", 'Food is bussin - notably the jjampong and fried rice. (Their name is jjampong after all)\n\nService is bussin.\n\nExcellent banchan.\n\nDefinitely eat family style.']"
vu6PlPyKptsT6oEq50qOzA,Delarosa,https://s3-media2.fl.yelpcdn.com/bphoto/UPdC4GWl7gqOLTgQcs14BA/o.jpg,https://www.yelp.com/biz/delarosa-san-francisco-3?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,1496,Pizza,4.0,$$,37.78566225574775,-122.4042726198749,37 Yerba Buena Ln,San Francisco,CA,US,(415) 872-7363,"[""Walked past the alley where Delarosa is located on the way to SFMoMA. Saw the sandwich board announcing the 4-6 M-F happy hour and decided I'd drop by after..."", ""Long wait after SFMOMA's first Thursday. Interior is so beautifully decorated, adds to a great ambiance. \nThe service was a little slow but it was busy so..."", '3.5 stars rounding up for the drinks. Not really a destination you have to check out, but a great option for some post work drinks and food if you work...']"
53hTeeM2L5NTEIL_D_HH8Q,The Butcher Shop by Niku Steakhouse,https://s3-media2.fl.yelpcdn.com/bphoto/9Z_Ppt7RMLqKoDKg7OrrNw/o.jpg,https://www.yelp.com/biz/the-butcher-shop-by-niku-steakhouse-san-francisco?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,196,Butcher,4.5,$$$,37.7694943,-122.402886,57 Division St,San Francisco,CA,US,(415) 829-2306,"['Was looking for some picana to slap on the grill with less than 5 hours before having to grill them up and this place hit the spot with their meat. We were...', ""The butcher shop servers 2 kinds of burgers and wagyu fat-cooked fries for lunch. They don't have any seating inside so you should be prepared to take your..."", ""As the name implies, this butcher shop is a standalone outlet affiliated with Michelin-starred Niku Steakhouse next door.\n\nHere, you'll find beautiful...""]"
ojU7d4hPltcSrWGS1zYP7A,Keith's Chicken N Waffles,https://s3-media4.fl.yelpcdn.com/bphoto/3df1ro4jFVpDJTNbEQE6Ng/o.jpg,https://www.yelp.com/biz/keiths-chicken-n-waffles-daly-city?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,857,Southern,4.5,$$,37.6868567,-122.4695859,270 San Pedro Rd,Daly City,CA,US,(415) 347-7208,"['Good but not great.  This seems like\nIt used to be really awesome.  My hubs had the fried chicken.  He noted the grease may have been used too many times....', 'Damn, came in ready to be disappointed. Wow, they shocked the hell out of me!!!! This is some damn good food!!!!the breakdown is as follows:\nChicken...', ""Ok stuff, but not worth going out of your way for. If you're in the neighborhood and are craving friend chicken, this will do you good.\n\nWe saw the Daily...""]"
KarMlfJURqPo70kQZ4LzFg,Tarragon Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/lnYmJA9sKbu6DyLMTWV2ZQ/o.jpg,https://www.yelp.com/biz/tarragon-cafe-san-francisco?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,64,Cafes,4.5,$$,37.77139,-122.43014,200 Fillmore St,San Francisco,CA,US,(415) 624-3318,"[""Tried this based on a friend's recommendation and it did not disappoint! I'd say I have pretty high salad standards and value high quality ingredients and I..."", ""Tarragon, in Cafe du Soleil's old spot, had a lot to live up to once the took over the space from the dear departed coffee Soleil. \n\nI was hesitant to come..."", ""Beware, if you're planning on coming in here with a service animal, you might be in for a rude awakening.\n\nAfter reading all of the positive Yelp reviews, I...""]"
-DrR38H1Abk0wCyu9XOLug,Sweet Maple,https://s3-media2.fl.yelpcdn.com/bphoto/etyS0Af-PS74CTwxly2uoA/o.jpg,https://www.yelp.com/biz/sweet-maple-san-francisco?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,4337,American (Traditional),4.5,$$,37.785735681426,-122.43507770852,2101 Sutter St,San Francisco,CA,US,(415) 655-9169,"['An amazing brunch spot! Go during a week day to avoid long lines and waits. \n\nYou should order the bacon sampler to start your meal!', 'came here for breakfast with a few friends, got in around 9 so we were seated immediately. I ordered the Frisco Scramble, pretty standard but solid egg...', ""Wow. I love San Francisco brunch. And this place is definitely in the top tier! Special mention: the millionaire's bacon. Glazed and thick cut and...""]"
1ULAxKR5_7RWzQ4CRJD1hg,El Castillito,https://s3-media2.fl.yelpcdn.com/bphoto/IJ7zaMGnggsxeoa-psV_DA/o.jpg,https://www.yelp.com/biz/el-castillito-san-francisco-2?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,892,Mexican,4.0,$$,37.7687639,-122.42927591406595,136 Church St,San Francisco,CA,US,(415) 621-3428,"[""Came in today on my lunch and got an al pastor burrito. It was absolutely delicious and filling that I couldn't even finish the burrito. \n\nThe store has a..."", 'The orange juice was great, that is the only thing we really enjoyed.  They  have this industrial orange juice maker that is pretty impressive.  \n\nThe first...', ""First time visiting this place today with super high hopes.  Unfortunately, the food didn't particularly live up to the four star rating.  Here's the quick...""]"
XQLmEdXoMzOpffwoFaBtaQ,Kitchen Story,https://s3-media3.fl.yelpcdn.com/bphoto/NFhzbxcz4No5Ny8_IHdPMw/o.jpg,https://www.yelp.com/biz/kitchen-story-san-francisco?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,3789,Breakfast & Brunch,4.0,$$,37.7642907777954,-122.43072410226956,3499 16th St,San Francisco,CA,US,(415) 525-4905,"['I know I am about 20 years too late but this just may be my favorite brunch in the entire city. We went on a weekday and made reservations through Yelp and...', 'Kitchen Story has great food and vibe. I ordered the Belly Rancheros and it was every bit as delicious as the reviews said. The portion was huge too. \n\nThe...', 'This place has become one of our Saturday night dinner staples. Pretty much tried everything on the front part of the menu at this point, and they are...']"
ayhsCE7JrE0dBGuRjGlGrQ,Katsuya,https://s3-media4.fl.yelpcdn.com/bphoto/-qU6CwCDWYRKUGWFsHzdkw/o.jpg,https://www.yelp.com/biz/katsuya-san-francisco?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,164,Japanese,4.5,$$,37.79098,-122.40384,380 Bush St,San Francisco,CA,US,(415) 757-0404,"['This place is SO good!!!! I got their cheese Katsu  Sando which came with a bunch of yummy side dishes too. The cheese Katsu sando was made with fluffy...', ""I don't see the hype  \n\nReally wanted to like this as I am a huge Katsu fan and am yet to find my go to place in the city - especially close to work (FiDi)..."", 'TLDR: Great spot for a very cheesy and filling bento box for around ~$17. In a bit of a sus basement food court, so I definitely recommend heading to a...']"
C_8tBcwMD5Xy-eA8QCz0Fw,Mr East Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/JJC1Vll6QIG5HAm2P1uSeg/o.jpg,https://www.yelp.com/biz/mr-east-kitchen-san-francisco-2?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,430,Vietnamese,4.5,$$,37.78039,-122.40375,276 Fifth St,San Francisco,CA,US,(415) 658-7335,"['This place was soo good!! Best brunch ever because of the spin/ fusion flavors. Made a reservation night before easily for prime sunday brunch. It was no...', 'This restaurant is on par for what you expect in SF. The waiters were very nice and the space was relaxing.\n\nEggplant tofu was amazing, the sauce kept me...', ""Came here on a Saturday morning around 10a and we were given a table right away. I'd recommend making a reservation online because it got really busy around...""]"
f-m7-hyFzkf0HSEeQ2s-9A,Fog Harbor Fish House,https://s3-media2.fl.yelpcdn.com/bphoto/by8Hh63BLPv_HUqRUdsp_w/o.jpg,https://www.yelp.com/biz/fog-harbor-fish-house-san-francisco-2?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,8027,Seafood,4.5,$$,37.80898821475503,-122.41029651587516,39 Pier,San Francisco,CA,US,(415) 969-2010,"['Good location and nice food, if you good to pier 39, you have to try it. The price is fire, food is fresh and delicious', ""Love this place! Food was delicious! Service is very good too! Will come again when I'm visiting San Francisco!"", ""Excellent food, ambiance and service! Since it was family's first time here, Mearilyn was very patient and helpful with going over the menu with us and she...""]"
dY0Mc_PHH6nLENvWmVtwxQ,Daeho Kalbijjim & Beef Soup,https://s3-media4.fl.yelpcdn.com/bphoto/HzzU5aVz-eUYJIPdnNGL0A/o.jpg,https://www.yelp.com/biz/daeho-kalbijjim-and-beef-soup-san-francisco-9?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,1417,Korean,4.5,$$$,37.78601,-122.42858,1620 Post St,San Francisco,CA,US,(415) 563-1388,"[""FYI: Place your order with the staff member up at the front of the house upon arrival for faster service! \n\nFYI PT2: Imma tell y'all how we avoided the..."", 'over price tourist trap\nfood is mediocre portions are poor \nservice is terrible \nif you want authentic Korean food this is not the one', 'First time here. Came here specifically for their Kalbi Jjim (braised short ribs) after seeing positive reviews and friend been wanting to give it a try....']"
0mNzmmh1mrdh5Cpg2QUBiw,Lapisara Eatery,https://s3-media4.fl.yelpcdn.com/bphoto/KPAzk-Q-UM5YOdyVyE760A/o.jpg,https://www.yelp.com/biz/lapisara-eatery-san-francisco-2?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,1115,Breakfast & Brunch,4.5,$$,37.7878344,-122.4131853,698 Post St,San Francisco,CA,US,(415) 655-3556,"['Showed up in a group of six at 10am on a Friday morning and there was a line already as expected. We were lucky in that we just beat the crowd and were...', 'Our brunch was delicious!! We tried to come for brunch once before, but the line was long so we tried again this weekend and the line moved pretty fast....', 'Ate brunch with friends here on a Saturday! The location is very close to Westfield and Downtown so it is very convenient if you are doing some shopping...']"
QueFVMcMlT-6aZFv2M47mg,Bottega,https://s3-media2.fl.yelpcdn.com/bphoto/IawDcF1QmHSzUQDczHYVuw/o.jpg,https://www.yelp.com/biz/bottega-san-francisco-2?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,279,Italian,4.5,$$,37.75472,-122.4212,1132 Valencia St,San Francisco,CA,US,(415) 655-9048,"['We came in in ""hanger"" and left satisfied! The owner and staff could not have been nicer and the food was delicious!', ""Visited Bottega today, which has been opened for about 4 months I'm told. I really enjoyed it, so giving them 5 stars! Food was great, staff was very nice..."", 'We are from Vista, CA. Food was phenomenal and the service was outstanding. we tried the pizzas and other dishes. Just a wonderful place to eat at. Highly...']"
2hGIxgprREdBieylltWaRQ,Limoncello,https://s3-media1.fl.yelpcdn.com/bphoto/RJMZfygsa2NiYFM2wPzT-w/o.jpg,https://www.yelp.com/biz/limoncello-san-francisco?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,1436,Sandwiches,5.0,$$,37.7873184067081,-122.423591369312,1400 Sutter St,San Francisco,CA,US,(415) 638-6361,"[""Very friendly staff and a variety of good foods, snacks and drink! The place is so cute. I'll definitely come again."", ""Great vibes and delicious food. \n\nUpon walking into the store, I didn't know that it was like a little corner store. I came for the sandwiches and was..."", ""The owner, Chris, welcomes you, invites you in, and supports the local community by sponsoring Refuse Refuse and I'm sure he supports other community...""]"
vth2jtXfVUCRJeIP680CyA,Udon Mugizo,https://s3-media3.fl.yelpcdn.com/bphoto/7M2QWfxKnGU8qCMl1edeMQ/o.jpg,https://www.yelp.com/biz/udon-mugizo-san-francisco-11?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,1196,Japanese,4.0,$$,37.78501,-122.431741,1581 Webster St,San Francisco,CA,US,(415) 931-3118,"['Came by again on Saturday around noon to try their limited items and left very satisfied!\n\nSea urchin cream sauce udon: 10/10. Creamy. Udon is to die for--...', ""Came here during the Nihonmachi festival so it was more crowded than usual but the wait wasn't too bad! We originally hoped to get into murufuku but the..."", 'Highly recommend!  This is hands down one of my favorite spots to go.  Put your name down on the iPad and walk around Japantown until they text you.  Lunch...']"
rSLMK2uCRM21gNj2cvvUWw,Heist,https://s3-media1.fl.yelpcdn.com/bphoto/KNJaCqAlw7Yuf-MPS-zdXA/o.jpg,https://www.yelp.com/biz/heist-san-francisco-3?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,208,Coffee & Tea,4.5,$$,37.78788,-122.41306,678 Post St,San Francisco,CA,US,(415) 525-3078,"['Stumbled upon this aesthetically minimalist cafe in lower nob hill on a Sunday morning. Like every other place for weekend brunch, there was quite a long...', 'Small popular breakfast spot in Union Station area. But, definitely worth the wait, which was only about 20 minutes for us on a busy Sunday morning. \n\nLove...', 'We were in San Francisco on vacation, staying in the area for 4 days and we went twice. That should tell you enough!\nGreat folks running the place - they...']"
hqQoVK0vadOX7_4gN1sh3g,Saigon Sandwich,https://s3-media3.fl.yelpcdn.com/bphoto/lE_HHijKAKt08JIeRHVh7w/o.jpg,https://www.yelp.com/biz/saigon-sandwich-san-francisco?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,3511,Vietnamese,4.5,$,37.7831519576568,-122.417318022037,560 Larkin St,San Francisco,CA,US,(415) 474-5698,"[""I've been to this place for years, and I still like the Vietnamese sandwiches they make since I'm Vietnamese."", 'Authentic banh mi sandwiches at a $5-$6 price point- Saigon Sandwich does it and does it well indeed.\n\nBy way of recommendation, we made Saigon Sandwich a...', ""Cash only. Parking can be tough and sketchy if you're leaving your car there for a long area. You can call ahead for pick-up, but you still need to wait in...""]"
KRcMsXmeILmC8OXmcXOQgA,Picaro,https://s3-media4.fl.yelpcdn.com/bphoto/EORFcsjf-ABSH5MQxawzew/o.jpg,https://www.yelp.com/biz/picaro-san-francisco?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,1791,Spanish,4.0,$$,37.765051,-122.42246,3120 16th St,San Francisco,CA,US,(415) 431-4089,"['Favorite place to get tapas in the city! Tapas are $6-7 for vegetarian and less than $10 for fish/shell fish. My favourite is the Calamari (grilled version)...', ""Dropped by Picaro for dinner with some friends yesterday.\n\nService was great, food was abundant, and company was gooooood.\n\nWe had reservations and didn't..."", ""Price is great\nEasy to get a table \nGood portion for sharing \nSmall dishes perfect to want to try a few things\n\nSeafood platter is a must !! There's great...""]"
yrKFfnMSXTRuq-hkTGM9eA,Chubby Noodle,https://s3-media1.fl.yelpcdn.com/bphoto/RLomei53FIN9TUE077ONoA/o.jpg,https://www.yelp.com/biz/chubby-noodle-san-francisco-4?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,864,Asian Fusion,4.0,$$,37.7997609,-122.4085676,570 Green St,San Francisco,CA,US,(415) 296-9600,"['My wife and I had an amazing experience! They give way too much food though. We were given 7 full plates of different food from the get go, but we felt bad...', 'This place is seated on the borderline of North Beach and Chinatown (by Washington Square park). The reason for my rating is for the food as service was...', 'Was really looking forward to a Sunday brunch, and was super intrigued since this place bottomless brunch and drink for $49 per person. Also, even if you...']"
-sg6DqQNGyTMt0MHoY7diQ,Good Mong Kok Bakery,https://s3-media2.fl.yelpcdn.com/bphoto/ObfuErpCCWp527_gnTPRtA/o.jpg,https://www.yelp.com/biz/good-mong-kok-bakery-san-francisco?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,3128,Bakeries,4.0,$,37.7954584839809,-122.408358365012,1039 Stockton St,San Francisco,CA,US,(415) 397-2688,"[""* Affordable, fresh dim sum items sold here *\n\nKnowing what you'd like ahead of time will avoid any confusion and delay in the line. Additionally, it's wise..."", ""Don't let the painfully unattractive appearance of this to-go establishment scare you away.\n\nThese guys offer some of the most inexpensive to-go dim sum in..."", 'Best dimsum bakery in Chinatown. You will not be disappointed as you can taste the freshness and authenticity in each of their items.\n\nNotable menu items:...']"
K9XVDlPNhrrSVEJN7uWqJQ,The Italian Homemade Company,https://s3-media3.fl.yelpcdn.com/bphoto/Xl1A2w97K4jVGLvTKnZA0A/o.jpg,https://www.yelp.com/biz/the-italian-homemade-company-san-francisco-8?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,1752,Italian,4.5,$$,37.801752,-122.411851,716 Columbus Ave,San Francisco,CA,US,(415) 712-8874,"[""Really really good! I had the Pappardelle with Sauce and ate it all before getting a picture. Stop by asap you'll be glad : )\n\nAnthonyxibarrax"", 'I really wanted to love this place. Both my friend and I thought the flavor was a bit underwhelming. The pasta texture was also too soft for my liking. The...', ""Been coming here for years and it's consistently good for the price. It's the one place where you feel transported to Italy where the pasta and sauces are...""]"
LHd3X9Of8ymOE5X3_fd0eA,Moo Bong Ri Korean Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/f4YO5vOAi5H6_KN0z0Wr6w/o.jpg,https://www.yelp.com/biz/moo-bong-ri-korean-restaurant-oakland?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,446,Korean,4.5,$$,37.832094781567775,-122.2630403,4390 Telegraph Ave,Oakland,CA,US,(510) 654-4606,"['Moo Bong Ri Moo B-Bong-Bong Ri \nIs the jingle my partner and I created to celebrate our favorite restaurant in town. We usually get the short ribs and Cass...', 'Definitely worth the wait and food was so delicious. We ordered so much food there from cold noodle to the Korean fried chicken.', 'I ordered delivery, and this is my first time trying out this restaurant! I ordered the Rose tteokbokki since I was craving it. Unfortunately, I was a bit...']"
VdxJdMX53XZYNZvZlr96HA,LaoTable,https://s3-media1.fl.yelpcdn.com/bphoto/5UkRKNTOogI0zLo2kqActA/o.jpg,https://www.yelp.com/biz/laotable-san-francisco?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,1297,Laotian,4.0,$$,37.7875137329102,-122.398719787598,149 2nd St,San Francisco,CA,US,(415) 278-9991,"['Conveniently located near the Montgomery Street Bart, Lao Table is hard to miss, especially with its vibrant decor and constantly lively patrons. My party...', 'Best deal on their menu is the Happy Hour Deal from 5-7PM. It includes Laotian Sausage, (4) Crispy Chicken Wings, Fried Calamari, and (10) Oysters....', 'We stopped in on a busy Saturday with a table of four and were quickly whisked to our table to begin an exceptional meal that warrants a good review. The...']"
MAPTAZ4GbS3NSOjZiPQQVw,Minari,https://s3-media1.fl.yelpcdn.com/bphoto/3wA1QWwIG1n7ok9AOF50AQ/o.jpg,https://www.yelp.com/biz/minari-san-bruno?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,40,Korean,4.5,$$,37.6229,-122.41156,449 San Mateo Ave,San Bruno,CA,US,(650) 588-5559,"['I said this in my last Korean restaurant review, but this stuff is like the epitome of comfort. You can never get tired of it and the meals are all so...', ""I'm a someone who knows well about authentic Korean food and we were excited as we found a new restaurant(or just  a new name?) nearby that has a pretty..."", 'tried the veg stone bibimbap, perfect crispy bottom rice. 6 different ban chan. veg japchae good portion, lots of flavour. veg kimchi pancake is about a...']"
Jpxv-URBpIvcu0mE5B6S3g,Cafe Okawari,https://s3-media1.fl.yelpcdn.com/bphoto/3BUYpWqi8Z_7EqHynnX4gw/o.jpg,https://www.yelp.com/biz/cafe-okawari-san-francisco?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,221,Japanese,4.5,$$,37.77826,-122.39388,236 Townsend St,San Francisco,CA,US,(415) 801-5927,"['Service was phenomenal despite coming on a down time. The gentleman at the register took the time and care to ask the chef if certain ingredients were in it...', 'Awesome place for hearty Japanese fare by Oracle Park. Thanks to their halal chicken supply, I got to try Chicken Katsu for the first time. It was crispy...', 'Casual meal spot located near Oracle Park/Caltrain station.\n\nOf course, I had to try the chicken katsu sando. The chicken was crispy and juicy with a nice...']"
kesgk8dCRyg3qRDYpuAKGg,Home Plate,https://s3-media3.fl.yelpcdn.com/bphoto/nJwasMq9L0cbh18dGhTw5A/o.jpg,https://www.yelp.com/biz/home-plate-san-francisco?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,1433,Breakfast & Brunch,4.0,$$,37.79990506085279,-122.4371697,2150 Lombard St,San Francisco,CA,US,(415) 922-4663,"[""We waited 30 min for a waitress to get our order! Instead she took the order of a family that came like 20 min after we arrived. She didn't even said sorry..."", 'cute aesthetics, unique menu, great service :) \n\nwe got the honey avocado granola, crab cake benedict, and crispy french toast. everything was really good!...', ""This visit's was a lot more mediocre than my initial visit. The steak & eggs didn't have the chimichurri sauce from last time & the omelette was just decent...""]"
v3qnV929O7VFRVUB5hd72A,SF Chickenbox,https://s3-media3.fl.yelpcdn.com/bphoto/bCjLjqXiBr-h1NSwm_pCWg/o.jpg,https://www.yelp.com/biz/sf-chickenbox-san-francisco-2?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,146,Chicken Shop,4.5,$$,37.79820548128758,-122.40491142651727,464 Broadway St,San Francisco,CA,US,(415) 509-9607,"['Big fan!! Really enjoyed the quantity and quality of the meal. \n\nSandwich was perfectly spicy, crispy, big and most importantly...tasty! Fries were also...', 'I work in the area and sadly, the before work eating options are limited. SF Chickenbox is the place I can always count on to deliver me a proper meal....', ""I can say that the bread is very good! It's so soft. The chicken itself is crispy, but thin. I would recommend the original more than the buffalo. I would...""]"
8dUaybEPHsZMgr1iKgqgMQ,Sotto Mare,https://s3-media3.fl.yelpcdn.com/bphoto/o3hIcGLMxV_5ynxEjGWGrw/o.jpg,https://www.yelp.com/biz/sotto-mare-san-francisco-4?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,4508,Seafood,4.5,$$,37.79979,-122.40834,552 Green St,San Francisco,CA,US,(415) 398-3181,"['A perfect place and flavor!\nI seated on bar table and everythings are good.\nI will come again next year.', 'Cute atmosphere and amazing food!! The scallops were some of the best that we had ever had', ""Excellent food, we split the wedge salad and cioppino, and it was a ton of food, we didn't finish the cioppino. Amount of seafood in it was awesome, it...""]"
oxIccYsvTXBOxWvK9GdTsA,Turner's Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/yab-3fQdA0_gnRMzyQPpog/o.jpg,https://www.yelp.com/biz/turners-kitchen-san-francisco?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,384,Sandwiches,4.5,$$,37.763082,-122.424349,3505 17th St,San Francisco,CA,US,(415) 621-3505,"['Same quality and portion of Deli board, half of the price. Such a hidden gem in the mission. Very unassuming and the best flavors', ""I was on a sandwich kick earlier in the year, and Turner's was on the top of my list to check out given all the press and glowing reviews. They actually..."", 'My partner and I both got the Sofi Tukker. Well, it was clear there were ingredients missing: neither of ours had the peanuts, plantains, mint, lime or...']"
